,,,SKU,Shelf Location,Category,Parent Category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.amazon.ca/Philips-471235-PAR20-Glass-Daylight/dp/B075FMB4LL,,https://www.amazon.ca/Philips-471235-PAR20-Glass-Daylight/dp/B075FMB4LL,P00356,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:20 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Point-Last-Seen-Christina-Dodd/dp/1335623973,,https://www.amazon.ca/Point-Last-Seen-Christina-Dodd/dp/1335623973,P00357,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:19 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Bluey-Big-Backyard-Colouring-Book/dp/1760896624,,https://www.amazon.ca/Bluey-Big-Backyard-Colouring-Book/dp/1760896624,P00358,2A-5,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:18 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Tell-Me-Lies-Carola-Lovering/dp/1501169653,,https://www.amazon.ca/Tell-Me-Lies-Carola-Lovering/dp/1501169653,P00359,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:16 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Game-Masters-Handbook-Proactive-Roleplaying/dp/1956403442,,https://www.amazon.ca/Game-Masters-Handbook-Proactive-Roleplaying/dp/1956403442,P00360,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:14 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Out-Limb-Novel-Hannah-Bonam-Young/dp/0593872142,,https://www.amazon.ca/Out-Limb-Novel-Hannah-Bonam-Young/dp/0593872142,P00361,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:12 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Timid-Graphic-Novel-Jonathan-Todd/dp/1338305700,,https://www.amazon.ca/Timid-Graphic-Novel-Jonathan-Todd/dp/1338305700,P00362,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:11 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Court-Mist-Fury-Sarah-Maas/dp/1526641143,,https://www.amazon.ca/Court-Mist-Fury-Sarah-Maas/dp/1526641143,P00363,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:10 PM,Samar,7/6/2025 10:54 AM
https://www.target.com/p/ge-2pk-60w-equivalent-refresh-led-hd-light-bulbs-daylight/-/A-50308980,,https://www.target.com/p/ge-2pk-60w-equivalent-refresh-led-hd-light-bulbs-daylight/-/A-50308980,P00364,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:08 PM,Samar,7/6/2025 10:54 AM
https://www.gelighting.com/led-lights/bulbs/medium-base/ge-led-color-9-watts-light-bulb-1-ea?bvstate=pg:8/ct:r,,https://www.gelighting.com/led-lights/bulbs/medium-base/ge-led-color-9-watts-light-bulb-1-ea?bvstate=pg:8/ct:r,P00365,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:07 PM,Samar,7/6/2025 10:54 AM
https://www.ebay.ca/itm/374718398775,,https://www.ebay.ca/itm/374718398775,P00366,2A-F,,,,,,,,2,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:04 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Narwhalicorn-Jelly-Narwhal-Book/dp/0735266840,,https://www.amazon.ca/Narwhalicorn-Jelly-Narwhal-Book/dp/0735266840,P00367,2A-5,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 3:02 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.in/Window-Stickies-Ocean-Friends-Believe/dp/1803370394,,https://www.amazon.in/Window-Stickies-Ocean-Friends-Believe/dp/1803370394,P00368,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:58 PM,Samar,7/6/2025 10:54 AM
https://www.target.com/p/spider-man-avengers-paintbrush-marker-activity-book/-/A-86197415,,https://www.target.com/p/spider-man-avengers-paintbrush-marker-activity-book/-/A-86197415,P00369,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:55 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/-/fr/My-Busy-Construction-Coloring-Book/dp/1664340254,,https://www.amazon.ca/-/fr/My-Busy-Construction-Coloring-Book/dp/1664340254,P00370,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:52 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Mermaid-No-Tail-Jessica-Long/dp/164963093X,,https://www.amazon.ca/Mermaid-No-Tail-Jessica-Long/dp/164963093X,P00371,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:51 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Hardest-Hidden-Pictures-Book-Ever/dp/1644723344,,https://www.amazon.ca/Hardest-Hidden-Pictures-Book-Ever/dp/1644723344,P00372,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:50 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Bluey-Hooray-Halloween-Coloring-Book/dp/0593752554,,https://www.amazon.ca/Bluey-Hooray-Halloween-Coloring-Book/dp/0593752554,P00373,2A-6,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:48 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Very-Hungry-Caterpillar-Exclusive/dp/052551838X,,https://www.amazon.ca/Very-Hungry-Caterpillar-Exclusive/dp/052551838X,P00374,2A-5,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:47 PM,Samar,7/6/2025 10:54 AM
https://www.shopconnecticutpostmall.com/buy/product/jurassic-world-big-book-of-coloring-posters-book-target-e0915c,,https://www.shopconnecticutpostmall.com/buy/product/jurassic-world-big-book-of-coloring-posters-book-target-e0915c,P00375,2A-6,,,,,,,,2,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:46 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/ELP091788-Outdoor-Puzzles/dp/1620917882,,https://www.amazon.ca/ELP091788-Outdoor-Puzzles/dp/1620917882,P00376,2A-5,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:44 PM,Samar,7/6/2025 10:54 AM
https://www.walmart.com/ip/Readerlink-Books-Pete-The-Cat-Color-A/5298031937,,https://www.walmart.com/ip/Readerlink-Books-Pete-The-Cat-Color-A/5298031937,P00377,2A-5,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:43 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Create-Play-Unicorns-Activity-Book/dp/1800585896,,https://www.amazon.ca/Create-Play-Unicorns-Activity-Book/dp/1800585896,P00378,2A-5,,,,,,,,1,,,,,,,,Sealed,,,,,,others,,,,,,Anonymous,7/3/2025 2:41 PM,Samar,7/6/2025 10:54 AM
https://modesens.com/product/roberto-cavalli-floris-queen-duvet-cover-multi-30018705/,ROBERTO CAVALLIFloris Queen Duvet Cover In Multi,https://modesens.com/product/roberto-cavalli-floris-queen-duvet-cover-multi-30018705/,P00382,2B,,,,Success,60,Unknown,,1,"see picture for actual color , full queen size
",Product Dimensions Not Found,Product Weight Not Found,No Image URLs Found,Screenshot 2025-07-03 113411.png (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recMUyWyHuTaGGc5O/fldwmGkhGuhh714Fi/attkggzTFYkbYluv0),Unknown,,Sealed,"Bloom by Sara Berrenson; full queen, 100% polyester, comforter, pillow sham(2) square pillow, breakfast pillow",image.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recMUyWyHuTaGGc5O/fldxBZ1KbUqJAlNlr/attTebOPMKmeJYlAU),New,,,others,,,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://www.ebay.com/itm/235907208925,Sun Squad Inflatable Giant Pineapple,https://www.ebay.com/itm/235907208925,P00383,HL-102,,,,Success,,USD,,1,Find many great new & used options and get the best deals for Sun Squad Inflatable Giant Pineapple  at the best online prices at eBay! Free shipping for many products!,Product Dimensions Not Found,Product Weight Not Found,https://i.ebayimg.com/images/g/fSoAAOSwTi1ngDJY/s-l1600.webp,s-l1600.webp (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recPl0W1VEqyyO4TQ/fldwmGkhGuhh714Fi/attjGfWju1Mei8vwz),eBay,,Sealed,,,New,,,others,,$19.00,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://notyourmothers.com/collections/matcha-green-tea-wild-apple-blossom/products/matcha-green-tea-and-apple-blossom-shampoo,Product Name Not Found,https://notyourmothers.com/collections/matcha-green-tea-wild-apple-blossom/products/matcha-green-tea-and-apple-blossom-shampoo,P00384,2B,,,,Success,,Unknown,,7,Product Description Not Found,Product Dimensions Not Found,Product Weight Not Found,No Image URLs Found,,Unknown,,Sealed,,,New,,,others,,,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://notyourmothers.com/products/matcha-green-tea-and-apple-blossom-conditioner?srsltid=AfmBOop3S11sWH649kALvnQsmWoqzzHpTqIzynVaOENBZaA1fn2V4mV4,Product Name Not Found,https://notyourmothers.com/products/matcha-green-tea-and-apple-blossom-conditioner?srsltid=AfmBOop3S11sWH649kALvnQsmWoqzzHpTqIzynVaOENBZaA1fn2V4mV4,P00385,2B,,,,Success,,Unknown,,4,Product Description Not Found,Product Dimensions Not Found,Product Weight Not Found,No Image URLs Found,,Unknown,,Sealed,,,New,,,others,,,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://www.ebay.com/itm/256839818328,Stranger Things Demogorgon Pop It Fidget Toy from Sci Fi Netflix Series,https://www.ebay.com/itm/256839818328,P00386,PP1,,,,Success,,USD,,1,Wonderful item to add to your collection! The zoom tool is an excellent way to truly see what you are purchasing. Very Good Condition: Collectable.,Product Dimensions Not Found,Product Weight Not Found,https://i.ebayimg.com/images/g/5sQAAeSwy5JnwCSd/s-l1600.webp,s-l1600.webp (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recM44TmUL1cyo7ju/fldwmGkhGuhh714Fi/atta7u09svbSWe24y),eBay,,New,,image.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recM44TmUL1cyo7ju/fldxBZ1KbUqJAlNlr/attgnx6A9DcYr4njW),Distressed,,,others,,$11.11,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://www.target.com/p/zak-designs-30-fl-oz-stainless-steel-straw-tumbler/-/A-92881550,Zak Designs 30 fl oz Stainless Steel Straw Tumbler,https://www.target.com/p/zak-designs-30-fl-oz-stainless-steel-straw-tumbler/-/A-92881550,P00387,PP1,,,,Success,,Unknown,,1,"Shop Zak Designs 30 fl oz Stainless Steel Straw Tumbler at Target. Choose from Same Day Delivery, Drive Up or Order Pickup. Free standard shipping with $35 orders.",Product Dimensions Not Found,Product Weight Not Found,No Image URLs Found,,Target,,Sealed,Slightly bend,image.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recSf39L7BuSjzxMX/fldxBZ1KbUqJAlNlr/attdG4iquoZm30Reg),New,,,others,,,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/Kasa-Smart-EP40-Outdoor-White/dp/B091FXH2FR,"Kasa Outdoor Smart Plug, Smart Home Wi-Fi Outlet with 2 Sockets, IP64 Weather Resistance, Compatible with Alexa, Google Home & IFTTT, No Hub Required, ETL Certified(EP40), Black",https://www.amazon.ca/Kasa-Smart-EP40-Outdoor-White/dp/B091FXH2FR,P00388,2A-E,,,Holly Puff,Success,,CAD,,1,"Extend your Smart Home to the outdoors with the Kasa Smart Outdoor Plug EP40 with landscape lighting, swimming pool pumps, holiday lights, or other appliances. Use the sunrise/sunset offsetting to better schedule your connected device. The Kasa app contains not only all the feature you expect from TP-Link Kasa family include smart actions, but also guidance for you through each step of the installation to connect your smart plug with your home Wi-Fi, Alexa or Google assistant.",‎12.45 x 6.05 x 5.82 cm; 290 g,‎290 g,"https://m.media-amazon.com/images/I/61soGaMHzrL._AC_SX679_.jpg, https://m.media-amazon.com/images/I/31exqYbDeDL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/415stqbWsLL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51G4NOWhbgS._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51KgoUOLdaL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51DFF5AcOLL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51yo1lUs3TL._AC_SL1500_.jpg","61soGaMHzrL._AC_SX679_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recFGAP45EzqfGKue/fldwmGkhGuhh714Fi/att6Anpmi9UZLgbqR), 31exqYbDeDL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recFGAP45EzqfGKue/fldwmGkhGuhh714Fi/atteSBIBO5uPWi8wO), 415stqbWsLL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recFGAP45EzqfGKue/fldwmGkhGuhh714Fi/attGWvUHtuEYp9V3k), 51G4NOWhbgS._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recFGAP45EzqfGKue/fldwmGkhGuhh714Fi/attJSKPC6Jv7rhTWq), 51KgoUOLdaL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recFGAP45EzqfGKue/fldwmGkhGuhh714Fi/atthsi3NklTU21kH2), 51DFF5AcOLL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recFGAP45EzqfGKue/fldwmGkhGuhh714Fi/attOlNxQv8ANhcP8a), 51yo1lUs3TL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recFGAP45EzqfGKue/fldwmGkhGuhh714Fi/atty4VbQ0KMsnJ55j)",Amazon,,Sealed,,,New,,,others,,$23.00,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://www.joinhoney.com/es/shop/target/p/185_321292151abc22aa86c892959b87d362_321292151abc22aa86c892959b87d362?sourceProductId=185_45bad95c0b119167fcb9052457ee746b_45bad95c0b119167fcb9052457ee746b,Mini Bubble Blaster - Sun Squad™,https://www.joinhoney.com/es/shop/target/p/185_321292151abc22aa86c892959b87d362_321292151abc22aa86c892959b87d362?sourceProductId=185_45bad95c0b119167fcb9052457ee746b_45bad95c0b119167fcb9052457ee746b,P00389,PP1,,,,Success,,Unknown,,1,"Mini Bubble Blaster - Sun Squad™: historial de precios, mejor oferta y artículos similares",Product Dimensions Not Found,Product Weight Not Found,No Image URLs Found,,Unknown,,Sealed,,,New,,,others,,,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
https://www.amazon.ca/-/fr/Funko-Pop-Jeux-Pok%C3%A9mon-exclusivit%C3%A9/dp/B0CWB2WCGQ?gQT=2,Funko Pop ! Jeux : Pokémon - Jumbo Umbreon (exclusivité cible),https://www.amazon.ca/-/fr/Funko-Pop-Jeux-Pok%C3%A9mon-exclusivit%C3%A9/dp/B0CWB2WCGQ?gQT=2,P00390,HL-100,,,,Success,,CAD,,2,"Votre rêve de devenir un entraîneur n'est pas hors de portée. Attrapez ce Jumbo Pop exclusif. Umbreon à ajouter à votre collection Pokémon. La figurine de collection en vinyle mesure environ 27,9 cm de haut.","27,9L x 27,9La x 27,9H centimètres",Product Weight Not Found,"https://m.media-amazon.com/images/I/51sTqm+7rIL._AC_SX679_.jpg, https://m.media-amazon.com/images/I/413rzb5UmJL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/41mrrjK-oLL._AC_SL1500_.jpg, https://m.media-amazon.com/images/I/51U3vESKriL._AC_SL1500_.jpg","51sTqm+7rIL._AC_SX679_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recktlPvV8nsYBNHH/fldwmGkhGuhh714Fi/attwdkLIQFiBz5AGz), 413rzb5UmJL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recktlPvV8nsYBNHH/fldwmGkhGuhh714Fi/attFyJCUXZg8tQHjX), 41mrrjK-oLL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recktlPvV8nsYBNHH/fldwmGkhGuhh714Fi/attk6tBA0xsEEjHL8), 51U3vESKriL._AC_SL1500_.jpg (https://airtable.com/appI0EDHQVVZCxVZ9/tblVmUyRat7WZqD6d/recktlPvV8nsYBNHH/fldwmGkhGuhh714Fi/attIEtdJo3HZuYxAP)",Amazon,,Sealed,,,New,,,others,,$225.00,,,Pay4more,Samar,7/2/2025 5:45 PM,Samar,7/6/2025 10:54 AM
